,reference_count
43135,878
43136,759
43137,758
43138,748
43139,680
43140,638
43141,397
43142,368
43143,356
43144,299
43145,277
43146,53
43147,96
43148,96
43149,96
43150,96
43151,30
43152,46
43153,65
43154,58
43155,57
43156,53
43157,51
43158,50
43159,52
43160,48
43161,42
43162,40
43163,50
43164,49
43165,12
43166,54
43167,27
43168,41
43169,40
43170,48
43171,37
43172,62
43173,37
43174,39
43175,40
43176,47
43177,40
43178,35
43179,64
43180,40
43181,23
43182,41
43183,55
43184,64
43185,53
43186,47
43187,70
43188,38
43189,45
43190,49
43191,39
43192,31
43193,62
43194,53
43195,48
43196,46
43197,28
43198,59
43199,57
43200,70
43201,36
43202,46
43203,40
43204,46
43205,52
43206,42
43207,38
43208,32
43209,56
43210,39
43211,69
43212,68
43213,47
43214,43
43215,86
43216,61
43217,48
43218,44
43219,0
43220,16
43221,31
43222,16
43223,65
43224,52
43225,41
43226,75
43227,23
43228,17
43229,26
43230,30
43231,57
43232,20
43233,56
43234,13
43235,66
43236,43
43237,26
43238,70
43239,45
43240,36
43241,38
43242,49
43243,36
43244,59
43245,18
43246,17
43247,46
43248,51
43249,64
43250,49
43251,62
43252,67
43253,51
43254,65
43255,50
43256,93
43257,37
43258,47
43259,30
43260,14
43261,20
43262,35
43263,16
43264,46
43265,19
43266,33
43267,9
43268,34
43269,35
43270,51
43271,49
43272,49
43273,54
43274,49
43275,52
43276,25
43277,25
43278,32
43279,38
43280,43
43281,31
43282,31
43283,47
43284,34
43285,9
43286,28
43287,15
43288,53
43289,55
43290,24
43291,26
43292,25
43293,73
43294,134
43295,29
43296,77
43297,27
43298,30
43299,32
43300,59
43301,38
43302,25
43303,33
43304,38
43305,25
43306,55
43307,46
43308,54
43309,61
43310,51
43311,34
43312,50
43313,53
43314,56
43315,63
43316,30
43317,19
43318,42
43319,56
43320,37
43321,45
43322,41
43323,43
43324,31
43325,29
43326,19
43327,26
43328,28
43329,41
43330,40
43331,33
43332,64
43333,42
43334,61
43335,59
43336,37
43337,61
43338,69
43339,9
43340,35
43341,37
43342,35
43343,50
43344,35
43345,53
43346,36
43347,76
43348,34
43349,32
43350,34
43351,21
43352,43
43353,60
43354,39
43355,19
43356,30
43357,12
43358,28
43359,32
43360,33
43361,31
43362,51
43363,72
43364,36
43365,39
43366,45
43367,34
43368,14
43369,19
43370,9
43371,23
43372,18
43373,22
43374,17
43375,35
43376,28
43377,30
43378,29
43379,11
43380,38
43381,33
43382,30
43383,40
43384,9
43385,10
43386,42
43387,74
43388,32
43389,85
43390,48
43391,38
43392,28
43393,40
43394,52
43395,34
43396,34
43397,41
43398,29
43399,29
43400,24
43401,29
43402,25
43403,32
43404,39
43405,36
43406,23
43407,18
43408,27
43409,29
43410,55
43411,21
43412,13
43413,29
43414,15
43415,93
43416,16
43417,24
43418,22
43419,23
43420,35
43421,38
43422,35
43423,29
43424,30
43425,15
43426,26
43427,11
43428,44
43429,28
43430,27
43431,41
43432,29
43433,12
43434,36
43435,40
43436,53
43437,20
43438,21
43439,30
43440,24
43441,26
43442,55
43443,14
43444,37
43445,20
43446,45
43447,54
43448,51
43449,50
43450,70
43451,36
43452,52
43453,54
43454,35
43455,60
43456,57
43457,60
43458,57
43459,30
43460,30
43461,38
43462,38
43463,50
43464,50
43465,53
43466,53
43467,45
43468,45
43469,42
43470,42
43471,55
43472,55
43473,56
43474,56
43475,20
43476,20
43477,35
43478,35
43479,37
43480,37
43481,19
43482,19
43483,27
43484,27
43485,48
43486,48
43487,56
43488,56
43489,39
43490,39
43491,81
43492,81
43493,37
43494,37
43495,34
43496,34
43497,44
43498,44
43499,48
43500,48
43501,27
43502,27
43503,52
43504,52
43505,34
43506,34
43507,27
43508,27
43509,33
43510,33
43511,31
43512,31
43513,40
43514,40
43515,0
43516,0
43517,28
43518,28
43519,48
43520,48
43521,28
43522,28
43523,24
43524,24
43525,34
43526,34
43527,19
43528,19
43529,44
43530,44
43531,70
43532,70
43533,24
43534,24
43535,50
43536,50
43537,34
43538,34
43539,62
43540,62
43541,88
43542,88
43543,63
43544,63
43545,27
43546,27
43547,37
43548,37
43549,47
43550,47
43551,50
43552,50
43553,45
43554,45
43555,46
43556,46
43557,65
43558,65
43559,38
43560,38
43561,40
43562,40
43563,32
43564,32
43565,57
43566,57
43567,43
43568,43
43569,49
43570,49
43571,36
43572,36
43573,45
43574,45
43575,54
43576,54
43577,60
43578,60
43579,58
43580,58
43581,92
43582,92
43583,72
43584,72
43585,55
43586,55
43587,70
43588,70
43589,46
43590,46
43591,44
43592,44
43593,45
43594,45
43595,36
43596,36
43597,64
43598,64
43599,29
43600,29
43601,22
43602,22
43603,42
43604,42
43605,29
43606,29
43607,34
43608,34
43609,31
43610,31
43611,26
43612,26
43613,32
43614,32
43615,14
43616,14
43617,32
43618,32
43619,19
43620,19
43621,39
43622,39
43623,19
43624,19
43625,18
43626,18
43627,38
43628,38
43629,30
43630,30
43631,38
43632,38
43633,28
43634,28
43635,54
43636,54
43637,17
43638,17
43639,14
43640,14
43641,52
43642,52
43643,66
43644,66
43645,44
43646,52
43647,40
43648,65
43649,52
43650,58
43651,48
43652,54
43653,58
43654,48
43655,45
43656,48
43657,56
43658,48
43659,53
43660,37
43661,68
43662,41
43663,70
43664,44
43665,65
43666,38
43667,unknown
43668,41
43669,71
43670,46
43671,54
43672,56
43673,55
43674,56
43675,50
43676,56
43677,50
43678,49
43679,54
43680,30
43681,69
43682,49
43683,43
43684,45
43685,59
43686,50
43687,35
43688,53
43689,46
43690,44
43691,55
43692,31
43693,59
43694,19
43695,46
43696,56
43697,66
43698,65
43699,56
43700,40
43701,63
43702,49
43703,71
43704,71
43705,50
43706,52
43707,53
43708,44
43709,62
43710,38
43711,61
43712,56
43713,52
43714,53
43715,68
43716,51
43717,40
43718,47
43719,50
43720,61
43721,45
43722,59
43723,60
43724,24
43725,27
43726,32
43727,57
43728,33
43729,26
43730,51
43731,41
43732,64
43733,60
43734,53
43735,78
43736,54
43737,56
43738,40
43739,56
43740,46
43741,36
43742,44
43743,26
43744,49
43745,35
43746,39
43747,46
43748,59
43749,48
43750,47
43751,40
43752,36
43753,48
43754,19
43755,13
43756,43
43757,41
43758,43
43759,53
43760,61
43761,50
43762,42
43763,47
43764,113
43765,63
43766,76
43767,49
43768,66
43769,65
43770,55
43771,63
43772,47
43773,57
43774,51
43775,56
43776,55
43777,166
43778,214
43779,71
43780,58
43781,68
43782,42
43783,43
43784,40
43785,51
43786,49
43787,46
43788,53
43789,136
43790,39
43791,48
43792,47
43793,71
43794,79
43795,36
43796,50
43797,61
43798,59
43799,40
43800,52
43801,48
43802,52
43803,52
43804,77
43805,44
43806,84
43807,51
43808,87
43809,68
43810,52
43811,47
43812,63
43813,45
43814,49
43815,68
43816,57
43817,41
43818,73
43819,22
43820,52
43821,45
43822,45
43823,66
43824,42
43825,42
43826,11
43827,19
43828,70
43829,51
43830,40
43831,36
43832,41
43833,49
43834,48
43835,20
43836,55
43837,52
43838,58
43839,58
43840,60
43841,48
43842,39
43843,50
43844,60
43845,56
43846,48
43847,50
43848,50
43849,38
43850,39
43851,39
43852,52
43853,45
43854,56
43855,65
43856,24
43857,36
43858,40
43859,46
43860,65
43861,60
43862,44
43863,29
43864,39
43865,42
43866,43
43867,41
43868,43
43869,51
43870,42
43871,49
43872,49
43873,41
43874,57
43875,36
43876,47
43877,197
43878,43
43879,34
43880,39
43881,46
43882,36
43883,36
43884,51
43885,41
43886,35
43887,45
43888,44
43889,31
43890,38
43891,44
43892,33
43893,61
43894,39
43895,58
43896,51
43897,61
43898,39
43899,46
43900,66
43901,28
43902,227
43903,41
43904,60
43905,51
43906,32
43907,65
43908,77
43909,45
43910,28
43911,55
43912,36
43913,33
43914,50
43915,51
43916,60
43917,50
43918,64
43919,71
43920,54
43921,76
43922,40
43923,53
43924,51
43925,60
43926,71
43927,57
43928,49
43929,58
43930,62
43931,74
43932,165
43933,54
43934,68
43935,59
43936,43
43937,41
43938,44
43939,39
43940,24
43941,91
43942,59
43943,64
43944,96
43945,65
43946,65
43947,85
43948,58
43949,66
43950,64
43951,30
43952,42
43953,172
43954,42
43955,33
43956,175
43957,29
43958,59
43959,58
43960,40
43961,37
43962,60
43963,58
43964,47
43965,60
43966,49
43967,66
43968,57
43969,49
43970,44
43971,56
43972,52
43973,57
43974,43
43975,56
43976,58
43977,66
43978,44
43979,58
43980,52
43981,52
43982,44
43983,39
43984,43
43985,37
43986,38
43987,44
43988,45
43989,39
43990,33
43991,56
43992,52
43993,56
43994,49
43995,45
43996,57
43997,56
43998,59
43999,30
44000,63
44001,39
44002,56
44003,45
44004,59
44005,59
44006,54
44007,64
44008,58
44009,52
44010,54
44011,55
44012,33
44013,70
44014,48
44015,48
44016,68
44017,78
44018,66
44019,44
44020,72
44021,42
44022,42
44023,38
44024,54
44025,46
44026,55
44027,51
44028,57
44029,48
44030,51
44031,68
44032,45
44033,42
44034,39
44035,40
44036,95
44037,75
44038,36
44039,58
44040,57
44041,53
44042,39
44043,60
44044,62
44045,68
44046,36
44047,36
44048,28
44049,50
44050,50
44051,47
44052,36
44053,45
44054,58
44055,34
44056,19
44057,66
44058,60
44059,8
44060,52
44061,15
44062,47
44063,20
44064,7
44065,26
44066,25
44067,53
44068,47
44069,52
44070,69
44071,51
44072,60
44073,50
44074,43
44075,64
44076,58
44077,52
44078,55
44079,61
44080,53
44081,63
44082,74
44083,56
44084,60
44085,38
44086,64
44087,53
44088,64
44089,65
44090,44
44091,39
44092,53
44093,53
44094,42
44095,60
44096,47
44097,45
44098,59
44099,42
44100,53
44101,44
44102,54
44103,64
44104,67
44105,56
44106,71
44107,68
44108,35
44109,42
44110,88
44111,159
44112,33
44113,120
44114,239
44115,30
44116,38
44117,58
44118,73
44119,64
44120,43
44121,21
44122,31
44123,43
44124,unknown
44125,unknown
44126,26
44127,33
44128,35
44129,67
44130,77
44131,33
44132,64
44133,57
44134,42
44135,63
44136,62
44137,53
44138,82
44139,50
44140,53
44141,56
44142,43
44143,41
44144,50
44145,75
44146,56
44147,51
44148,50
44149,44
44150,55
44151,0
44152,55
44153,59
44154,39
44155,57
44156,62
44157,59
44158,65
44159,57
44160,57
44161,75
44162,49
44163,40
44164,45
44165,91
44166,98
44167,89
44168,57
44169,69
44170,57
44171,46
44172,52
44173,57
44174,41
44175,57
44176,45
44177,54
44178,46
44179,64
44180,36
44181,60
44182,48
44183,56
44184,43
44185,67
44186,60
44187,68
44188,52
44189,59
44190,52
44191,49
44192,60
44193,63
44194,37
44195,49
44196,55
44197,62
44198,65
44199,64
44200,59
44201,50
44202,43
44203,51
44204,55
44205,34
44206,25
44207,52
44208,0
44209,38
44210,35
44211,26
44212,69
44213,48
44214,65
44215,53
44216,38
44217,76
44218,70
44219,45
44220,57
44221,44
44222,37
44223,96
44224,0
44225,84
44226,57
44227,43
44228,68
44229,184
44230,59
44231,55
44232,52
44233,44
44234,40
44235,56
44236,46
44237,60
44238,38
44239,57
44240,55
44241,55
44242,52
44243,61
44244,42
44245,16
44246,35
44247,23
44248,57
44249,62
44250,53
44251,25
44252,65
44253,51
44254,84
44255,32
44256,54
44257,50
44258,49
44259,64
44260,38
44261,57
44262,79
44263,56
44264,57
44265,53
44266,unknown
44267,47
44268,30
44269,39
44270,40
44271,54
44272,69
44273,32
44274,63
44275,47
44276,95
44277,42
44278,52
44279,38
44280,52
44281,32
44282,74
44283,43
44284,54
44285,42
44286,54
44287,39
44288,53
44289,53
44290,45
44291,66
44292,44
44293,51
44294,221
44295,41
44296,42
44297,54
44298,33
44299,73
44300,39
44301,42
44302,35
44303,47
44304,35
44305,50
44306,35
44307,50
44308,51
44309,27
44310,50
44311,50
44312,50
44313,38
44314,38
44315,38
44316,63
44317,52
44318,39
44319,41
44320,42
44321,42
44322,42
44323,55
44324,55
44325,59
44326,57
44327,57
44328,57
44329,92
44330,51
44331,45
44332,36
44333,35
44334,40
44335,59
44336,57
44337,62
44338,48
44339,46
44340,39
44341,62
44342,83
44343,52
44344,43
44345,60
44346,60
44347,60
44348,59
44349,66
44350,42
44351,54
44352,44
44353,29
44354,52
44355,64
44356,45
44357,56
44358,57
44359,60
44360,72
44361,55
44362,52
44363,53
44364,98
44365,66
44366,55
44367,46
44368,48
44369,44
44370,32
44371,48
44372,35
44373,55
44374,41
44375,47
44376,81
44377,41
44378,0
44379,43
44380,38
44381,44
44382,94
44383,34
44384,43
44385,29
44386,44
44387,40
44388,46
44389,0
44390,67
44391,30
44392,30
44393,30
44394,43
44395,53
44396,34
44397,66
44398,43
44399,35
44400,58
44401,53
44402,27
44403,33
44404,51
44405,50
44406,30
44407,0
44408,38
44409,48
44410,56
44411,50
44412,35
44413,15
44414,51
44415,52
44416,46
44417,40
44418,45
44419,52
44420,46
44421,34
44422,48
44423,54
44424,9
44425,27
44426,38
44427,37
44428,56
44429,46
44430,58
44431,42
44432,61
44433,68
44434,45
44435,40
44436,52
44437,74
44438,46
44439,44
44440,43
44441,42
44442,41
44443,35
44444,43
44445,28
44446,23
44447,39
44448,33
44449,35
44450,41
44451,52
44452,42
44453,52
44454,22
44455,70
44456,37
44457,54
44458,63
44459,55
44460,32
44461,45
44462,52
44463,80
44464,49
44465,64
44466,46
44467,46
44468,34
44469,37
44470,23
44471,84
44472,59
44473,57
44474,53
44475,39
44476,39
44477,40
44478,36
44479,58
44480,52
44481,50
44482,57
44483,92
44484,75
44485,61
44486,61
44487,21
44488,42
44489,46
44490,35
44491,58
44492,48
44493,43
44494,44
44495,43
44496,57
44497,56
44498,61
44499,63
44500,37
44501,42
44502,57
44503,42
44504,68
44505,59
44506,59
44507,59
44508,56
44509,58
44510,73
44511,32
44512,82
44513,38
44514,90
44515,46
44516,67
44517,40
44518,0
44519,47
44520,60
44521,56
44522,55
44523,44
44524,72
44525,76
44526,77
44527,21
44528,23
44529,59
44530,46
44531,71
44532,41
44533,40
44534,56
44535,34
44536,39
44537,45
44538,26
44539,190
44540,32
44541,52
44542,66
44543,64
44544,65
44545,37
44546,37
44547,42
44548,53
44549,40
44550,30
44551,47
44552,42
44553,54
44554,31
44555,53
44556,57
44557,59
44558,37
44559,80
44560,75
44561,46
44562,42
44563,22
44564,34
44565,21
44566,47
44567,37
44568,36
44569,59
44570,48
44571,50
44572,51
44573,31
44574,57
44575,39
44576,59
44577,49
44578,76
44579,38
44580,58
44581,66
44582,37
44583,47
44584,40
44585,43
44586,61
44587,64
44588,41
44589,70
44590,60
44591,57
44592,unknown
44593,39
44594,67
44595,51
44596,45
44597,71
44598,36
44599,49
44600,56
44601,58
44602,56
44603,15
44604,56
44605,52
44606,34
44607,71
44608,48
44609,39
44610,49
44611,50
44612,58
44613,63
44614,36
44615,63
44616,12
44617,36
44618,48
44619,28
44620,58
44621,58
44622,49
44623,69
44624,93
44625,21
44626,30
44627,28
44628,24
44629,80
44630,71
44631,32
44632,46
44633,50
44634,29
44635,65
44636,77
44637,48
44638,57
44639,12
44640,15
44641,24
44642,41
44643,54
44644,61
44645,68
44646,60
44647,55
44648,57
44649,56
44650,39
44651,25
44652,41
44653,38
44654,55
44655,67
44656,49
44657,48
44658,0
44659,40
44660,52
44661,61
44662,45
44663,51
44664,55
44665,44
44666,58
44667,50
44668,53
44669,69
44670,42
44671,86
44672,25
44673,79
44674,50
44675,51
44676,60
44677,55
44678,52
44679,47
44680,85
44681,60
44682,38
44683,63
44684,42
44685,29
44686,35
44687,31
44688,29
44689,34
44690,unknown
44691,37
44692,40
44693,32
44694,201
44695,80
44696,0
44697,56
44698,46
44699,47
44700,36
44701,48
44702,57
44703,44
44704,65
44705,34
44706,66
44707,76
44708,58
44709,60
44710,61
44711,47
44712,43
44713,53
44714,69
44715,37
44716,47
44717,53
44718,45
44719,55
44720,50
44721,48
44722,45
44723,33
44724,56
44725,51
44726,35
44727,48
44728,47
44729,44
44730,79
44731,45
44732,36
44733,50
44734,50
44735,70
44736,50
44737,52
44738,49
44739,30
44740,38
44741,58
44742,50
44743,36
44744,59
44745,55
44746,34
44747,51
44748,89
44749,51
44750,51
44751,55
44752,55
44753,36
44754,42
44755,55
44756,57
44757,50
44758,55
44759,56
44760,61
44761,59
44762,60
44763,64
44764,36
44765,57
44766,65
44767,54
44768,53
44769,44
44770,48
44771,53
44772,0
44773,0
44774,56
44775,47
44776,59
44777,46
44778,46
44779,35
44780,38
44781,73
44782,43
44783,48
44784,83
44785,58
44786,42
44787,52
44788,46
44789,47
44790,34
44791,45
44792,44
44793,82
44794,50
44795,34
44796,54
44797,20
44798,36
44799,31
44800,59
44801,33
44802,59
44803,36
44804,68
44805,65
44806,53
44807,57
44808,49
44809,53
44810,48
44811,50
44812,50
44813,61
44814,44
44815,55
44816,64
44817,82
44818,47
44819,45
44820,73
44821,60
44822,38
44823,59
44824,43
44825,32
44826,35
44827,21
44828,21
44829,36
44830,0
44831,48
44832,31
44833,45
44834,14
44835,70
44836,70
44837,61
44838,30
44839,43
44840,32
44841,43
44842,14
44843,47
44844,38
44845,39
44846,35
44847,18
44848,0
44849,47
44850,51
44851,38
44852,44
44853,44
44854,32
44855,52
44856,46
44857,36
44858,60
44859,80
44860,58
44861,58
44862,44
44863,53
44864,65
44865,57
44866,14
44867,42
44868,18
44869,36
44870,41
44871,21
44872,34
44873,11
44874,45
44875,18
44876,49
44877,52
44878,48
44879,56
44880,63
44881,47
44882,56
44883,45
44884,42
44885,55
44886,65
44887,61
44888,46
44889,61
44890,71
44891,48
44892,68
44893,56
44894,33
44895,47
44896,41
44897,46
44898,53
44899,49
44900,44
44901,49
44902,40
44903,49
44904,57
44905,33
44906,51
44907,32
44908,51
44909,60
44910,60
44911,96
44912,72
44913,42
44914,64
44915,48
44916,68
44917,39
44918,45
44919,58
44920,35
44921,44
44922,53
44923,51
44924,31
44925,25
44926,20
44927,80
44928,81
44929,41
44930,61
44931,51
44932,27
44933,52
44934,41
44935,67
44936,55
44937,45
44938,0
44939,56
44940,84
44941,0
44942,61
44943,41
44944,63
44945,56
44946,33
44947,37
44948,51
44949,40
44950,34
44951,29
44952,54
44953,36
44954,62
44955,54
44956,34
44957,73
44958,41
44959,30
44960,42
44961,17
44962,12
44963,39
44964,65
44965,48
44966,47
44967,39
44968,59
44969,52
44970,48
44971,53
44972,66
44973,46
44974,34
44975,51
44976,57
44977,54
44978,56
44979,45
44980,64
44981,48
44982,29
44983,60
44984,62
44985,48
44986,31
44987,50
44988,51
44989,28
44990,23
44991,46
44992,59
44993,14
44994,34
44995,31
44996,68
44997,19
44998,48
44999,44
45000,74
45001,42
45002,39
45003,0
45004,0
45005,61
45006,24
45007,36
45008,44
45009,50
45010,64
45011,39
45012,66
45013,54
45014,43
45015,64
45016,14
45017,60
45018,35
45019,101
45020,53
45021,67
45022,55
45023,44
45024,43
45025,46
45026,52
45027,18
45028,22
45029,52
45030,16
45031,75
45032,22
45033,39
45034,39
45035,34
45036,54
45037,0
45038,54
45039,49
45040,38
45041,29
45042,0
45043,73
45044,35
45045,43
45046,64
45047,49
45048,57
45049,56
45050,34
45051,50
45052,58
45053,58
45054,74
45055,50
45056,43
45057,44
45058,17
45059,52
45060,51
45061,59
45062,65
45063,26
45064,57
45065,68
45066,49
45067,53
45068,46
45069,45
45070,22
45071,32
45072,29
45073,42
45074,44
45075,60
45076,64
45077,40
45078,70
45079,45
45080,51
45081,31
45082,36
45083,23
45084,31
45085,164
45086,35
45087,41
45088,43
45089,31
45090,46
45091,34
45092,54
45093,32
45094,30
45095,54
45096,32
45097,92
45098,47
45099,70
45100,76
45101,42
45102,48
45103,112
45104,44
45105,36
45106,unknown
45107,45
45108,31
45109,49
45110,61
45111,66
45112,46
45113,53
45114,21
45115,57
45116,34
45117,38
45118,45
45119,56
45120,37
45121,52
45122,51
45123,61
45124,71
45125,67
45126,48
45127,60
45128,57
45129,79
45130,42
45131,55
45132,39
45133,32
45134,52
45135,52
45136,55
45137,35
45138,56
45139,53
45140,55
45141,50
45142,63
45143,39
45144,unknown
45145,60
45146,49
45147,41
45148,45
45149,58
45150,57
45151,52
45152,59
45153,68
45154,50
45155,47
45156,29
45157,94
45158,45
45159,58
45160,79
45161,82
45162,60
45163,0
45164,71
45165,54
45166,55
45167,26
45168,54
45169,40
45170,0
45171,64
45172,74
45173,71
45174,57
45175,45
45176,62
45177,0
45178,48
45179,29
45180,57
45181,20
45182,59
45183,53
45184,47
45185,78
45186,40
45187,48
45188,56
45189,50
45190,51
45191,60
45192,88
45193,53
45194,57
45195,66
45196,47
45197,35
45198,35
45199,53
45200,29
45201,37
45202,46
45203,50
45204,65
45205,15
45206,64
45207,14
45208,44
45209,72
45210,47
45211,41
45212,6
45213,48
45214,23
45215,13
45216,42
45217,47
45218,33
45219,45
45220,24
45221,38
45222,18
45223,32
45224,13
45225,15
45226,20
45227,40
45228,57
45229,3
45230,31
45231,75
45232,11
45233,64
45234,12
45235,16
45236,32
45237,9
45238,21
45239,42
45240,29
45241,41
45242,56
45243,37
45244,31
45245,40
45246,10
45247,13
45248,13
45249,32
45250,34
45251,57
45252,33
45253,33
45254,11
45255,44
45256,45
45257,21
45258,10
45259,29
45260,27
45261,52
45262,76
45263,52
45264,40
45265,71
45266,68
45267,50
45268,54
45269,43
45270,52
45271,40
45272,39
45273,80
45274,59
45275,65
45276,45
45277,49
45278,18
45279,50
45280,38
45281,55
45282,49
45283,48
45284,28
45285,69
45286,60
45287,57
45288,11
45289,57
45290,34
45291,39
45292,23
45293,49
45294,94
45295,50
45296,10
45297,64
45298,86
45299,46
45300,34
45301,56
45302,41
45303,32
45304,48
45305,44
45306,40
45307,27
45308,56
45309,50
45310,37
45311,53
45312,33
45313,39
45314,50
45315,45
45316,39
45317,96
45318,60
45319,36
45320,26
45321,69
45322,30
45323,40
45324,25
45325,47
45326,50
